cat1,cat2,name,raised,desc,ticker,start,end,www,,
Infrastructure,,greenx,1.37424,"The GreenX Network is a blockchain ecosystem that was created with the objective of enabling both individuals and institutions to profit from investing in renewable energy projects with diminished risks. The company was created because there is a high demand for investment with renewable energy projects but sometimes they face difficulties when to get their funding. As some investors consider these projects to be risky, they tend to choose other ones and the GreenX Network intends to chance that. The creators of the GreenX Network believe in the potential of the so-called green energy and also in its rentability. This market has been growing constantly since the last decade and even in recent years the numbers are amazing. Because of this, renewable energy can definitely be the energy of the future, at least according to the company. For the developers of renewable energy projects, the GreenX Network can represent an easy way to enter into a global pool of funds that can be paid upfront by the investors. While for the people interested in investing, they can have the chance to know more about companies that will probably be successful and invest in them even if they do not have many funds.",GEX,15th May 2018,31st Jul 2018,https://greenx.network,Singapore,https://drive.google.com/file/d/1rNMpBTW6VyuF6isuZt_FHUR5NdXcKwSI/view
Infrastructure,,jiocoin,30.0,"THE WORLD’S FIRST DECENTRALIZED MOBILE NETWORK. JioCoin, a decentralized mobile network, is dedicated to constructing an open-source telecom infrastructure on blockchain.",JIO,7th Apr 2018,17th May 2018,https://jiocoins.io,Singapore,https://jiocoins.io/white_paper.pdf
Infrastructure,,morpheus infrastructure token,10.1,"Simplifies and expedites blockchain application development, gives you the flexibility to choose between available programming languages and blockchain runtimes that better suit your needs. You receive unparalleled benefits from an integrated collaborative development environment, workspace management, version control repository and many preconfigured tasks. Let our platform do the heavy lifting while you focus on value-adding work such as application creation and experimenting with the blockchain technologies at a fraction of the cost and time. Morpheus Labs will fill this void by building a revolutionary platform that focuses on quick go-to-market strategies, and user friendliness. We empower enterprises and individuals to perform rapid prototyping and validation of business ideas at low cost.",MITx,24th Mar 2018,15th Apr 2018,https://token.morpheuslabs.io,,
Infrastructure,,qlc chain,19,"A decentralized global Wi-Fi sharing network. Users can share their spare or idle WiFi and be rewarded with Qlink Token. A decentralized billing system to re-package mobile data and excessive data selling to whoever wants to buy. Especially useful for content distribution on mobile network. A decentralized Enterprises Telecom Service, sucn as SMS / voice / data services on Qlink. Build decentralized telecom infrastructure. Users can deploy Qlink BaseStation supporting LTE-U protocol and POW + POS consensus algorithm mining.",QLC,27th Dec 2017,27th Jan 2018,https://qlcchain.org,Singapore,https://qlink.mobi/qlink2/res/WhitePaper.pdf
Infrastructure,,qlink,19,"A decentralized global Wi-Fi sharing network. Users can share their spare or idle WiFi and be rewarded with Qlink Token. A decentralized billing system to re-package mobile data and excessive data selling to whoever wants to buy. Especially useful for content distribution on mobile network. A decentralized Enterprises Telecom Service, sucn as SMS / voice / data services on Qlink. Build decentralized telecom infrastructure. Users can deploy Qlink BaseStation supporting LTE-U protocol and POW + POS consensus algorithm mining.",QLC,27th Dec 2017,27th Jan 2018,https://qlink.mobi,,
Infrastructure,,rego,,"To build and operate a global real estate platform that has proprietary one stop solution for international buyers. Ecosystem includes a variety of sellers, buyers and property managers. On top of that, developers in the future can access our platform to delegate tasks done by contractors.",REGO,17th Jun 2018,31st Jul 2018,https://regotoken.io,Singapore,https://regotoken.io/wp-content/uploads/2018/04/REGO_WP.pdf
Infrastructure,,slogn logistics,,"SLOGN is an open source platform for decentralized logistics using blockchain and artificial intelligence. The global logistics Industry, with an $8 trillion annual revenue, needs significant innovation for transparency, efficiency, and speed.",SLOGN,25th Jul 2017,25th Aug 2017,https://www.slogn.net,Singapore,https://github.com/SLOGNNet/whitepaper/blob/master/whitepaper.pdf
Internet,,cloudmoolah,15,"CloudMoolah is an aggregated payment system which combines popular localized payment methods such as Telco top-up cards, prepaid cards, ebanking and the new MOO Token. It also enables game developers to collect in-app revenue from gamers who do not own credit cards.",MOO,30th Mar 2018,30th Apr 2018,https://www.cloudmoolah.io,,
Internet,,indorse,10,Indorse is a decentralized professional network powered by blockchain technology where you own your data and get paid for your contribution.,IND,8th Aug 2017,8th Sep 2017,https://indorse.io,,
Internet,,õpet foundation,1.385,"The Õpetfoundation plans build a blockchain to store the tertiary/college admission data of all high school students. In order to ensure data is accurately collected at the source, it is also developing a highly sophisticated mobile application chatbot to expand students' horizons and serve as a learning companion to students in high schools globally. This companion will have a range of capabilities including a digital tutor companion, personalized recommender, a unified channel for interests, college applications and career counselling.",OPET,1st Oct 2018,31st Dec 2018,http://opetfoundation.com,Singapore,http://site.opetfoundation.com/Whitepaper.pdf
Internet,,starcappays,,"StarCap Pays Social Business Network. Using StarCapPays allows companies and entrepreneurs to increase the audience of their business, remove the barriers between language groups and get the message out to millions of potential customers around the world.",SCC Token,15th Sep 2018,15th Oct 2018,http://starcappays.info,Singapore,http://starcappays.info/wp-en.pdf
Internet,,swaps.network,,"SWAPS.NETWORK is an OTC Global Liquidity Pool. It accumulates all deals on the market and connects sellers and buyers from around the world. SWAPS.NETWORK provides fully decentralized OTC solutions. Users can make OTC deals without a 3rd party or escrow. *OTC stands for “over the counter,” meaning assets can be traded through a dealer network rather than over an exchange.",SWAP token,21st Aug 2019,4th Sep 2019,https://swaps.network,Singapore,https://drive.google.com/file/d/1q0GaNrd-5UOHfBE1q363kkyHWSOYCM97/edit
Internet,,tos,,"TOS is a decentralized hierarchical block network technology based on SDAG for the Internet of Things (IoT) industry. This technology has good scalability, it combines the technologies of blockchain book and the technologies of directed acyclic graph to realize automatic distribution of massive transaction data to hierarchical block network to reduce data redundancy of the entire network block and solve the massive data storage problem of the Internet of Things industry; Users can decide to use free or paid transactions according to the value of the data,which reaches the balance of password economics; the open source and decentralized network protocols reduce the economic barrier to join the smart IoT network protocol (blockchain + IoT), they create a Cross-category、Cross-region smart-connected network protocol ecosystem .   An overview of the TOS vision, the project is divided into three stages to promote: 1) to complete the bottom public chain of TOS thing-to-Internet. 2) open source platform that can be used for solution of the custom-build internet of thing. 3) provide unified protocol standard for the big intelligent hardware manufacturer.",TOS,8th May 2018,18th May 2018,http://www.toschain.org,Singapore,http://www.toschain.org/pdf/generic/web/viewer.html?file=../../../tos_whitepaper_en.pdf
